Date,sentiment_mean,sentiment_count,sentiment_mean_author,sentiment_mean_engagement
2023-05-10,-0.009591615758386067,2646,-0.008706623936259102,-0.009592466724833255
2023-05-11,-0.018854121784293083,2623,-0.01589786312137418,-0.018854525288290735
2023-05-12,-0.010664226826311773,2580,-0.009684908098796468,-0.01069888767035099
2023-05-15,-0.026422745331796983,2621,-0.02365181546451854,-0.026412578830430432
2023-05-16,-0.013873615831289508,2633,-0.013404682928365065,-0.01388068225224096
2023-05-17,-0.0011928126841540896,2683,7.851454123551954e-05,-0.0012071508735580106
2023-05-18,-0.012917360703916657,2674,-0.012561097748218638,-0.012918563157958238
2023-05-19,0.0008222639127031616,2629,4.1033422552210925e-05,0.0007901502495463822
2023-05-22,-0.0108308299983094,2638,-0.009437344772744632,-0.01080203775552264
2023-05-23,-0.01785293594244312,2654,-0.015623314975530404,-0.017850225804069645
2023-05-24,-0.020334221277554722,2627,-0.01905992938437501,-0.020356523033209548
2023-05-25,-0.01798416762331314,2675,-0.016470624195015642,-0.017981680460322287
2023-05-26,-0.012495512987936549,2643,-0.010991931253613297,-0.012521512723619834
2023-05-29,0.0024017269483276823,2690,0.003418254232955865,0.0023793575725821977
2023-05-30,-0.011838428679496726,2636,-0.010573128739018896,-0.011846714824643851
2023-05-31,-0.0026344582536125135,2633,-0.004309183149533455,-0.0026356128019278417
2023-06-01,-0.005947897632807301,2661,-0.003636124995472218,-0.005963147275244068
2023-06-02,-0.00019309163748246566,2633,-9.655281244094749e-05,-0.00019941858675442872
2023-06-05,-0.0039023856319107568,2670,-0.004842604457060935,-0.003906441902468555
2023-06-06,-0.005093921764573693,2654,-0.00431565973395392,-0.00509678400588844
2023-06-07,-0.009106266894276162,2641,-0.0071295625574758865,-0.00908783336165005
2023-06-08,-0.009117628740693197,2617,-0.008556378978717008,-0.00912424345895755
2023-06-09,-0.0010583414631753845,2669,-0.002254507454037516,-0.0010722241634737698
2023-06-12,-0.014923373744332849,2627,-0.014561896118674495,-0.014925250875411423
2023-06-13,-0.006157536817914875,2648,-0.004073774124913686,-0.006183408215427911
2023-06-14,-0.00923149167469955,2675,-0.007810493044989536,-0.009234107888891313
2023-06-15,-0.0120012662764113,2665,-0.00848491567655852,-0.011994252643366543
2023-06-16,-0.0049641697580096985,2661,-0.007043757366890942,-0.004982179417737787
2023-06-19,-0.009946284745962163,2613,-0.009138905617511829,-0.009983481361351904
2023-06-20,-0.01371457025976865,2660,-0.012711412286329766,-0.013718202629961688
2023-06-21,-0.007037788168824882,2672,-0.005611070660649079,-0.007041337446778574
2023-06-26,-0.020934876464179568,2610,-0.020515799209037643,-0.02093976218356686
2023-06-27,-0.021286548424453402,2572,-0.020099271750870066,-0.021284472228158807
2023-06-28,-0.013040825064641432,2689,-0.011903414570878646,-0.013043606472957565
2023-06-29,-0.012296824536836901,2649,-0.011656931473325466,-0.012312629091835605
2023-06-30,-0.002173301252335612,2707,-0.0017183521457067776,-0.002184224334941814
2023-07-03,-0.004524237591486775,2658,-0.0038564794443408353,-0.004524749611200376
2023-07-04,0.00259279497078689,2709,0.0026541072585988448,0.0025666410421686663
2023-07-05,-0.019017460848216025,2675,-0.01683260347851234,-0.019021157600416574
2023-07-06,-0.015593456107902331,2690,-0.01493555530600962,-0.015582751920810134
2023-07-07,-0.01111753166736287,2625,-0.012621451930135988,-0.011148541112014116
2023-07-10,-0.017820231290572027,2603,-0.017082868243316878,-0.01782282690937766
2023-07-11,-0.01785573834154022,2639,-0.01709808803003346,-0.01787328027935785
2023-07-12,-0.005493123520517212,2649,-0.004074399187165539,-0.005483004909877132
2023-07-13,-0.0039123457352740745,2673,-0.0037027091259494746,-0.0039185785792757106
2023-07-14,-0.005577164183224734,2723,-0.004454685285917788,-0.0055931487730131
2023-07-17,-0.006779266910689564,2668,-0.0063509174793231135,-0.00677975410882653
2023-07-18,-0.009133942841117685,2678,-0.009346031764993623,-0.009144858574231966
2023-07-19,-0.0150259080510378,2593,-0.013786062638534723,-0.015053560633455922
2023-07-20,-0.015106016632378897,2650,-0.012995745752234375,-0.015094930270167463
2023-07-21,-0.01117125877264232,2612,-0.010061800909286968,-0.011188413209097537
2023-07-24,-0.008315537216376265,2694,-0.006725597567779723,-0.008327824005158588
2023-07-25,-0.0076805099079085845,2694,-0.007412972180964466,-0.007682724344383711
2023-07-26,-0.00431702556507511,2700,-0.002343595432570962,-0.004315172091176643
2023-07-27,-0.006868185883381831,2666,-0.0052250997800228054,-0.006857250251631915
2023-07-28,-0.0075827457807036884,2693,-0.007619006403724187,-0.007591538241268287
2023-07-31,-0.006808248372592801,2677,-0.0053870293798613765,-0.006796274363130708
2023-08-01,0.0005856304343084019,2683,0.0007188727191816567,0.0005926402482099109
2023-08-02,-0.006559799381247987,2662,-0.004912946182707736,-0.006552129559984829
2023-08-03,-0.01378226841084529,1375,-0.011036483064575931,-0.013782268695749177
2023-08-04,-0.01661546412477612,2685,-0.016905174354663946,-0.016621486653364048
2023-08-07,-0.015831359003318387,2648,-0.014833474820921943,-0.01584554403536634
2023-08-08,-0.018578753325786877,2658,-0.01942654584143893,-0.018598862492351733
2023-08-09,-0.017928788921621006,2653,-0.017155653083379272,-0.017947196504594524
2023-08-10,-0.011265165016041986,2563,-0.009162051151328387,-0.011259210321834688
2023-08-11,-0.02299288239052933,2580,-0.02129550361290565,-0.02304377212523509
2023-08-14,-0.02499998301973813,2587,-0.02444713290872604,-0.025013152740641732
2023-08-15,-0.023823435011326305,2666,-0.022893013103266396,-0.023830294182126673
2023-08-16,-0.022821811794761667,2609,-0.02154780027269927,-0.022831891177102662
2023-08-17,-0.0094564403531223,2634,-0.007452708968882981,-0.009465520940202745
2023-08-18,-0.01554934254371345,2598,-0.014987730096429482,-0.015566704435631648
2023-08-21,-0.020482303413058407,2622,-0.019451729535575703,-0.020497104963078553
2023-08-22,-0.016387065628378456,2628,-0.01522453356150112,-0.016392005157693876
2023-08-23,-0.012551222522790825,2630,-0.01323389718823685,-0.012566926070056827
2023-08-24,-0.016154547996357606,2662,-0.015590318388439082,-0.016159656773469647
2023-08-25,-0.015523383231400636,2582,-0.015883749786893546,-0.015535484257268499
2023-08-28,-0.0194770161526108,2678,-0.018244796721061003,-0.019463252591208135
2023-08-29,-0.018441558780985197,2662,-0.017565434916593948,-0.018478175629162708
2023-08-30,-0.006576826895867936,2675,-0.006920419809938832,-0.006577461490089568
2023-08-31,-0.014676932656808573,2610,-0.016267246878868557,-0.014671759932864827
2023-09-01,-0.013561240616854712,2636,-0.013579661623030145,-0.01357527187297082
2023-09-04,-0.005313035746317268,2684,-0.005164210828234184,-0.005318742091705024
2023-09-05,-0.013561852258643372,2669,-0.01223049225585613,-0.013540639540710754
2023-09-06,-0.011512905605010452,2610,-0.010882398640158658,-0.011512164909294537
2023-09-07,-0.014023429020301039,2654,-0.012269868732279064,-0.014024762459021003
2023-09-08,-0.014838070947099434,2600,-0.016625318460471567,-0.014853888445397128
2023-09-11,-0.011905109429719984,2619,-0.011550782045477975,-0.011909353482098735
2023-09-12,-0.013049860679365024,2653,-0.012721548013971629,-0.013054809782519081
2023-09-13,-0.011955939421421261,2677,-0.010872529416914667,-0.011953844083791089
2023-09-14,-0.004606481689679072,2669,-0.004171743847207141,-0.004607723985530522
2023-09-15,-0.004179756188267082,2656,-0.003014119419462014,-0.0041972857634894715
2023-09-18,-0.007779128766159145,2618,-0.008264077847654852,-0.0077838017964313175
2023-09-19,-0.02099368242762249,2652,-0.019840301789781013,-0.02100455228824138
2023-09-20,-0.020183935109245134,2628,-0.02130754549918416,-0.020207834860689073
2023-09-21,-0.019226751527783074,2560,-0.021068867336771636,-0.019249361188632935
2023-09-22,-0.020016774706649476,2658,-0.01794504295673474,-0.020040839053703935
2023-09-25,-0.023707889018662578,2594,-0.022287396028482884,-0.023678747395157858
2023-09-26,-0.024065247167452092,2633,-0.023530401817637058,-0.02407075854402192
2023-09-27,-0.022720666580699673,2649,-0.021964919571160334,-0.022719158015857506
2023-09-28,-0.010190769393412286,2628,-0.009770123315035817,-0.010197845900630354
2023-10-02,-0.01456057674621412,2627,-0.013105338209953292,-0.014546350602213494
2023-10-03,-0.01846356745570039,2631,-0.019630583468514033,-0.018469241881488695
2023-10-04,-0.020691217940925037,2630,-0.019426345515301598,-0.020692156983898004
2023-10-05,-0.018880984140232142,2627,-0.01893567264097038,-0.01888799730796922
2023-10-06,-0.011222614561349547,2606,-0.012619485448571478,-0.011221719168584873
2023-10-11,-0.016024938155772273,2657,-0.014313511683160907,-0.01602853480055397
2023-10-12,-0.011561472936044242,2636,-0.00927941500167568,-0.011540292600922444
2023-10-13,-0.016973030053074687,2559,-0.016482467195564485,-0.016962805902324737
2023-10-16,-0.00568141003337108,2589,-0.011949703436340064,-0.005687841298338797
2023-10-17,-0.01253996625285328,2659,-0.01173834113544248,-0.012523666747366134
2023-10-18,-0.011047852536728346,2609,-0.012311266058880816,-0.011056299777267638
2023-10-19,-0.017543419992472185,2594,-0.015843059699304825,-0.017535354669492628
2023-10-20,-0.02394308103309361,2585,-0.02261868465538952,-0.023958307886566773
2023-10-23,-0.02951384304224057,2589,-0.028349609669800185,-0.02952372716539643
2023-10-24,-0.022108382584845085,2601,-0.021706151842276287,-0.0221164224148894
2023-10-25,-0.0213492467212374,2609,-0.02139910664246552,-0.021351988632023422
2023-10-26,-0.031700876812067895,2591,-0.02996160558495242,-0.031698189381290466
2023-10-27,-0.016340467656989845,2653,-0.018157622318755746,-0.01634584219164228
2023-10-30,-0.02402999273264083,2633,-0.024529481732396552,-0.024047982805007414
2023-10-31,-0.02458133764612869,2596,-0.02485847009252771,-0.024576877478162472
2023-11-01,-0.015240149655687188,2635,-0.016159375091498156,-0.015250772893864385
2023-11-02,-0.017759996460897123,2593,-0.01614425877166371,-0.017755422713971358
2023-11-03,-0.005548427874536691,2635,-0.006080036223402394,-0.005552458847710264
2023-11-06,-0.007990305139500721,2636,-0.008878399077375752,-0.007992996540737658
2023-11-07,-0.01971450812856292,2569,-0.01828813702544869,-0.01970767323337774
2023-11-08,-0.007516525172789795,2626,-0.0046978029199288614,-0.007496465004005979
2023-11-09,-0.012132782711951782,2587,-0.012278371397600603,-0.01215602934896216
2023-11-10,-0.016458229129752363,2566,-0.013313864179801778,-0.016453835614411296
2023-11-13,-0.022646496706453714,2520,-0.02063255940727393,-0.022652913560526015
2023-11-14,-0.01504103712637134,2565,-0.013066041384764422,-0.015039616497131786
2023-11-15,-0.021181106275906813,2589,-0.019219767128010923,-0.02118125477064991
2023-11-16,-0.01420196052634989,2530,-0.011897683321947253,-0.014193318292078594
2023-11-17,-0.002430972458999875,2623,-0.0020750061260097056,-0.0024248911030970016
2023-11-20,-0.004489578163804215,2593,-0.004703085314858139,-0.00448831310475599
2023-11-21,-0.008993090809091747,2559,-0.008391412358720752,-0.008978063045038757
2023-11-22,-0.013697844179083471,2572,-0.010447201161971054,-0.013694658437905799
2023-11-23,-0.0032092092692396447,2592,-0.0030021231419735104,-0.0032082858239365413
2023-11-24,-0.010267400574270094,2582,-0.005795068925471627,-0.010234340887471273
2023-11-27,-0.020680645334423993,2570,-0.021681303035464745,-0.020692574687540186
2023-11-28,-0.007299983111242991,2615,-0.004851316788466506,-0.007288484408590345
2023-11-29,-0.011106594926456492,2610,-0.008313244731191839,-0.011104379816714648
