word,sentiment_score
沒人要,-0.16887559790318452
別怕,0.19027947908119694
上船,-0.10110491682813248
向,0.17164923897794337
南電,0.009010373351455787
短線,-0.03035420339523641
司令,-0.0587810874722323
高空,-0.07503345409733346
ㄧ,-0.11362822284563405
昨晚,-0.027026453302721302
現貨,0.009784648558971163
繃,-0.22993289750648072
ㄟ,-0.13622596323251557
700,-0.017336258190251398
ai,0.0462410326970779
13,0.026854438111909754
直播,0.053162365137125786
萬六,-0.012595490443188835
妳,0.10384413097011956
填息,0.06019356607763291
│,0.008545660035676297
波段,-0.03475204606067493
地板,-0.22741994039680424
變盤,0.085897366248149
AMD,-0.046072262791303414
心,-0.240132576879195
呆股,-0.10561788706272618
空下去,0.012655694776572943
台台,0.05245018054262181
附近,-0.09479012087289994
