word,sentiment_score
乃,0.09391584539659288
cc,-0.053798977008541415
還以,-0.01524435679349185
沒事,-0.06403994797035413
唉,-0.2750893982933696
刺激,-0.09894589883034528
咕嚕,-0.26317995741893874
朋友,0.14992113040251429
王,0.07633175862267245
15,0.01783534250455064
╮,-0.12186220388607784
加空,-0.06210345022455074
阿姨,-0.018947977831630384
10%,-0.0037854018983334977
撮,-0.1346346275633955
股神,0.03793509316956013
60,0.07084262106160577
OTC,-0.23511035701757613
幾,0.0015505734990636222
凹,-0.21892882064519667
基金,0.0020808198761521368
男子,0.1736485870623254
零股,0.09027439935725572
而且,0.0006752165802858989
賣壓,-0.2196881817955607
幾個,0.05574748263190243
高端,0.19150019960257558
下車,-0.16584104903181915
雖然,0.05964480437409861
它,0.09722738568296434
走勢,-0.029844730258280293
三天,0.12050897662382974
5%,-0.051297388013556496
紅,0.1651277074266868
恥骨,-0.2602956090063232
這是,-0.007707677355939736
表示,0.0134223541076095
好久,-0.0011253088753036891
緯,0.15089661118662123
甩,-0.345797710408246
晴雯,0.027342910486496404
一年,0.023848017239694413
⊙,0.08244930555032139
′,0.007844467438177915
未來,-0.07896729145426663
爽爽,0.2433225116290807
百點,-0.08190136396313201
不妙,-0.2902521107788533
代表,0.12030999691928092
上班,-0.010294735973958035
好爽,0.26458352801827156
船,-0.11714619736820907
然,0.12545676101823483
賭,-0.09197832910987253
鬼故事,-0.01580320840596734
檔,0.07748073511110123
認錯,-0.14251734353133066
不忍,-0.30832692457836575
壓,-0.38047694044895586
兩,-0.0441904199030285
包子,-0.007669012398297579
軟,-0.3368862853457355
屎,-0.3569038112362032
狂,-0.26102451624292144
華,0.22682927923462867
貼,-0.02310805143190728
150,0.03864936461979242
消息,0.07829514736811562
辦,-0.049517061716453
太神,0.3183392949148177
呆,-0.2045276888750621
樓上,-0.05081347323881449
波,-0.09170823675226954
唷,-0.04451260593285253
fj,0.18989425452088526
蠻,0.0851345997238405
抄,-0.18633684791002292
想到,0.0569688950537926
罵,-0.2565650258367676
2337,0.2050481657163277
睡醒,-0.11302697593927888
表演,0.09858512184189828
分,-0.011954802335002146
航空,-0.013451942063211193
a33,0.007490642658715081
這裡,-0.10811429485918339
萬八,0.161064452280611
總,-0.13468814173665078
有空,0.11087063708086185
意外,0.19470327499252962
2330,-0.07591139590128518
好強,0.06045099461715375
ID,-0.2734405093438925
阿呆谷,-0.1491314238596587
殖利率,-0.011920642365670869
飯,-0.12824338631586119
聲,-0.15818747827686808
友達,0.1389818697743987
剛好,0.09030031423940435
整理,-0.058730290464684615
T,0.12628922121616284
哈,-0.12236054774438505
法人,-0.11540198446370593
成,0.23161918398535755
臉,-0.20549753455183795
剩下,0.18414281403183316
外豬,-0.19251998413164206
股板,-0.10044218676956118
滿,0.1987258807601637
羨慕,0.27822975750341905
華航,0.12229268911904492
海運,0.07577476461393343
除息,0.056095784296162424
啾,-0.12256606424298803
當,0.31063250760608835
1%,-0.11657967180254938
